ledger_entry_id,invoice_ref,expected_amount,customer_name,entry_date,status
uci_ledger_490305,UCI-490305,726.57,customer_17243,2009-12-04,open
uci_ledger_490308,UCI-490308,194.53,customer_12835,2009-12-04,open
uci_ledger_490310,UCI-490310,231.9,customer_17151,2009-12-04,open
uci_ledger_490311,UCI-490311,307.65,customer_16451,2009-12-04,open
uci_ledger_490312,UCI-490312,326.13,customer_17961,2009-12-04,open
uci_ledger_490313,UCI-490313,137.95,customer_17127,2009-12-04,open
uci_ledger_490320,UCI-490320,867.89,customer_13694,2009-12-04,open
uci_ledger_490323,UCI-490323,236.69,customer_14087,2009-12-04,open
uci_ledger_490324,UCI-490324,672.0,customer_13694,2009-12-04,open
uci_ledger_490326,UCI-490326,149.1,customer_13733,2009-12-04,open
uci_ledger_490327,UCI-490327,990.0,customer_13694,2009-12-04,open
uci_ledger_490331,UCI-490331,298.99,customer_18181,2009-12-04,open
uci_ledger_490340,UCI-490340,630.39,customer_13174,2009-12-04,open
uci_ledger_490341,UCI-490341,334.65,customer_13329,2009-12-04,open
uci_ledger_490342,UCI-490342,130.8,customer_17421,2009-12-04,open
uci_ledger_490346,UCI-490346,216.6,customer_16351,2009-12-04,open
uci_ledger_490347,UCI-490347,109.4,customer_15684,2009-12-04,open
uci_ledger_490349,UCI-490349,32.25,customer_17884,2009-12-04,open
uci_ledger_490353,UCI-490353,532.28,customer_15514,2009-12-04,open
uci_ledger_490355,UCI-490355,538.11,customer_13093,2009-12-04,open
uci_ledger_490356,UCI-490356,117.13,customer_17884,2009-12-04,open
uci_ledger_490360,UCI-490360,126.8,customer_13679,2009-12-04,open
uci_ledger_490359,UCI-490359,59.5,customer_18225,2009-12-04,open
uci_ledger_490362,UCI-490362,220.9,customer_12748,2009-12-04,open
uci_ledger_490363,UCI-490363,138.24,customer_13199,2009-12-05,open
uci_ledger_490364,UCI-490364,103.95,customer_13487,2009-12-05,open
uci_ledger_490365,UCI-490365,351.6,customer_17018,2009-12-05,open
uci_ledger_490366,UCI-490366,227.25,customer_18071,2009-12-05,open
uci_ledger_490367,UCI-490367,79.6,customer_16593,2009-12-05,open
uci_ledger_490368,UCI-490368,159.1,customer_14238,2009-12-05,open
uci_ledger_490369,UCI-490369,230.2,customer_15223,2009-12-05,open
uci_ledger_490370,UCI-490370,452.95,customer_17593,2009-12-05,open
uci_ledger_490371,UCI-490371,233.71,customer_13021,2009-12-05,open
uci_ledger_490372,UCI-490372,434.15,customer_17115,2009-12-05,open
uci_ledger_490373,UCI-490373,502.54,customer_17850,2009-12-05,open
uci_ledger_490374,UCI-490374,136.75,customer_14239,2009-12-05,open
uci_ledger_490375,UCI-490375,350.55,customer_13999,2009-12-05,open
uci_ledger_490376,UCI-490376,796.55,customer_13958,2009-12-05,open
uci_ledger_490377,UCI-490377,15.0,customer_13958,2009-12-05,open
uci_ledger_490378,UCI-490378,224.1,customer_13641,2009-12-05,open
uci_ledger_490380,UCI-490380,478.74,customer_17850,2009-12-05,open
uci_ledger_490381,UCI-490381,97.11,customer_15420,2009-12-05,open
uci_ledger_490382,UCI-490382,760.69,customer_12359,2009-12-05,open
uci_ledger_490383,UCI-490383,148.3,customer_12820,2009-12-05,open
uci_ledger_490385,UCI-490385,130.32,customer_16410,2009-12-05,open
uci_ledger_490386,UCI-490386,549.77,customer_15240,2009-12-05,open
uci_ledger_490387,UCI-490387,450.84,customer_17850,2009-12-05,open
uci_ledger_490388,UCI-490388,146.62,customer_16158,2009-12-05,open
uci_ledger_490389,UCI-490389,689.5,customer_15484,2009-12-05,open
uci_ledger_490390,UCI-490390,256.2,customer_14709,2009-12-05,open
uci_ledger_490391,UCI-490391,304.1,customer_15057,2009-12-05,open
uci_ledger_490392,UCI-490392,203.32,customer_14867,2009-12-05,open
uci_ledger_490393,UCI-490393,281.02,customer_17642,2009-12-05,open
uci_ledger_490394,UCI-490394,870.28,customer_17850,2009-12-05,open
uci_ledger_490395,UCI-490395,283.15,customer_13813,2009-12-06,open
uci_ledger_490396,UCI-490396,269.15,customer_13589,2009-12-06,open
uci_ledger_490397,UCI-490397,309.1,customer_12417,2009-12-06,open
uci_ledger_490398,UCI-490398,567.71,customer_17920,2009-12-06,open
uci_ledger_490399,UCI-490399,441.63,customer_12975,2009-12-06,open
uci_ledger_490400,UCI-490400,689.9,customer_16104,2009-12-06,open
uci_ledger_490401,UCI-490401,139.25,customer_17150,2009-12-06,open
uci_ledger_490403,UCI-490403,316.74,customer_17920,2009-12-06,open
uci_ledger_490404,UCI-490404,188.69,customer_16277,2009-12-06,open
uci_ledger_490405,UCI-490405,260.65,customer_17244,2009-12-06,open
uci_ledger_490408,UCI-490408,413.44,customer_17850,2009-12-06,open
uci_ledger_490430,UCI-490430,253.55,customer_15260,2009-12-06,open
uci_ledger_490458,UCI-490458,817.44,customer_12583,2009-12-06,open
uci_ledger_490459,UCI-490459,950.69,customer_15555,2009-12-06,open
uci_ledger_490461,UCI-490461,720.79,customer_13736,2009-12-06,open
uci_ledger_490463,UCI-490463,305.5,customer_14133,2009-12-06,open
uci_ledger_490464,UCI-490464,118.26,customer_15571,2009-12-06,open
uci_ledger_490465,UCI-490465,933.35,customer_13448,2009-12-06,open
uci_ledger_490466,UCI-490466,183.6,customer_17085,2009-12-06,open
uci_ledger_490467,UCI-490467,280.94,customer_15059,2009-12-06,open
uci_ledger_490468,UCI-490468,204.24,customer_14468,2009-12-06,open
uci_ledger_490470,UCI-490470,242.96,customer_16395,2009-12-06,open
uci_ledger_490472,UCI-490472,619.24,customer_16485,2009-12-06,open
uci_ledger_490471,UCI-490471,212.13,customer_15878,2009-12-06,open
uci_ledger_490473,UCI-490473,204.65,customer_15860,2009-12-06,open
uci_ledger_490474,UCI-490474,748.42,customer_13373,2009-12-06,open
uci_ledger_490476,UCI-490476,211.62,customer_14608,2009-12-06,open
uci_ledger_490477,UCI-490477,533.14,customer_17850,2009-12-06,open
uci_ledger_490478,UCI-490478,302.5,customer_14896,2009-12-06,open
uci_ledger_490479,UCI-490479,1450.2,customer_16779,2009-12-06,open
uci_ledger_490481,UCI-490481,21.25,customer_16964,2009-12-06,open
uci_ledger_490482,UCI-490482,289.3,customer_15983,2009-12-06,open
uci_ledger_490483,UCI-490483,132.4,customer_13782,2009-12-06,open
uci_ledger_490484,UCI-490484,186.6,customer_16964,2009-12-06,open
uci_ledger_490485,UCI-490485,125.94,customer_14454,2009-12-06,open
uci_ledger_490486,UCI-490486,90.0,customer_16779,2009-12-06,open
uci_ledger_490487,UCI-490487,81.3,customer_14717,2009-12-06,open
uci_ledger_490488,UCI-490488,647.82,customer_16718,2009-12-06,open
uci_ledger_490489,UCI-490489,266.19,customer_15751,2009-12-06,open
uci_ledger_490490,UCI-490490,547.73,customer_14546,2009-12-06,open
uci_ledger_490491,UCI-490491,175.2,customer_17848,2009-12-06,open
uci_ledger_490493,UCI-490493,12.75,customer_15751,2009-12-06,open
uci_ledger_490494,UCI-490494,192.27,customer_17561,2009-12-06,open
uci_ledger_490496,UCI-490496,671.56,customer_15547,2009-12-06,open
uci_ledger_490499,UCI-490499,406.7,customer_17406,2009-12-06,open
uci_ledger_490500,UCI-490500,355.13,customer_14479,2009-12-06,open
uci_ledger_490501,UCI-490501,285.64,customer_16710,2009-12-06,open
uci_ledger_490502,UCI-490502,101.4,customer_17969,2009-12-06,open
uci_ledger_490503,UCI-490503,582.12,customer_14548,2009-12-06,open
uci_ledger_490504,UCI-490504,391.92,customer_15311,2009-12-06,open
uci_ledger_490505,UCI-490505,98.16,customer_14548,2009-12-06,open
uci_ledger_490506,UCI-490506,25.46,customer_17916,2009-12-06,open
uci_ledger_490508,UCI-490508,450.84,customer_17850,2009-12-06,open
uci_ledger_490511,UCI-490511,626.6,customer_13319,2009-12-06,open
uci_ledger_490512,UCI-490512,235.13,customer_14606,2009-12-06,open
uci_ledger_490514,UCI-490514,137.75,customer_16773,2009-12-06,open
uci_ledger_490515,UCI-490515,147.4,customer_15479,2009-12-06,open
uci_ledger_490516,UCI-490516,504.54,customer_17850,2009-12-06,open
uci_ledger_490518,UCI-490518,474.32,customer_15822,2009-12-06,open
uci_ledger_490519,UCI-490519,213.65,customer_13890,2009-12-06,open
uci_ledger_490521,UCI-490521,235.84,customer_13211,2009-12-06,open
uci_ledger_490522,UCI-490522,150.4,customer_15641,2009-12-06,open
uci_ledger_490524,UCI-490524,436.18,customer_14123,2009-12-06,open
uci_ledger_490525,UCI-490525,255.0,customer_13019,2009-12-06,open
uci_ledger_490526,UCI-490526,533.97,customer_17858,2009-12-06,open
uci_ledger_490527,UCI-490527,182.01,customer_14940,2009-12-06,open
uci_ledger_490528,UCI-490528,118.25,customer_16686,2009-12-06,open
uci_ledger_490529,UCI-490529,48.89,customer_16686,2009-12-06,open
uci_ledger_490530,UCI-490530,161.8,customer_15691,2009-12-06,open
uci_ledger_490531,UCI-490531,166.95,customer_16436,2009-12-06,open
uci_ledger_490533,UCI-490533,378.05,customer_17610,2009-12-06,open
uci_ledger_490534,UCI-490534,263.68,customer_17530,2009-12-06,open
uci_ledger_490535,UCI-490535,560.58,customer_17850,2009-12-07,open
uci_ledger_490536,UCI-490536,221.9,customer_13491,2009-12-07,open
uci_ledger_490537,UCI-490537,209.41,customer_14003,2009-12-07,open
uci_ledger_490538,UCI-490538,504.54,customer_17850,2009-12-07,open
uci_ledger_490539,UCI-490539,346.0,customer_12839,2009-12-07,open
uci_ledger_490542,UCI-490542,716.35,customer_14911,2009-12-07,open
uci_ledger_490545,UCI-490545,34.0,customer_17557,2009-12-07,open
uci_ledger_490547,UCI-490547,311.2,customer_14738,2009-12-07,open
uci_ledger_490548,UCI-490548,504.54,customer_17850,2009-12-07,open
uci_ledger_490557,UCI-490557,463.0,customer_16124,2009-12-07,open
uci_ledger_490561,UCI-490561,41.3,customer_15260,2009-12-07,open
uci_ledger_490563,UCI-490563,808.12,customer_12471,2009-12-07,open
uci_ledger_490564,UCI-490564,367.9,customer_12471,2009-12-07,open
uci_ledger_490569,UCI-490569,411.2,customer_17739,2009-12-07,open
uci_ledger_490577,UCI-490577,187.19,customer_16556,2009-12-07,open
uci_ledger_490603,UCI-490603,287.49,customer_14695,2009-12-07,open
uci_ledger_490604,UCI-490604,682.4,customer_14828,2009-12-07,open
uci_ledger_490605,UCI-490605,191.74,customer_15115,2009-12-07,open
uci_ledger_490606,UCI-490606,426.0,customer_17850,2009-12-07,open
uci_ledger_490607,UCI-490607,173.55,customer_13693,2009-12-07,open
uci_ledger_490608,UCI-490608,163.77,customer_14955,2009-12-07,open
uci_ledger_490609,UCI-490609,218.33,customer_14037,2009-12-07,open
uci_ledger_490610,UCI-490610,211.62,customer_18077,2009-12-07,open
uci_ledger_490611,UCI-490611,312.65,customer_13905,2009-12-07,open
uci_ledger_490612,UCI-490612,610.95,customer_17508,2009-12-07,open
uci_ledger_490613,UCI-490613,224.98,customer_16768,2009-12-07,open
uci_ledger_490616,UCI-490616,214.8,customer_13984,2009-12-07,open
uci_ledger_490618,UCI-490618,44.7,customer_13984,2009-12-07,open
uci_ledger_490625,UCI-490625,362.6,customer_14543,2009-12-07,open
uci_ledger_490636,UCI-490636,425.09,customer_13564,2009-12-07,open
uci_ledger_490637,UCI-490637,452.16,customer_13495,2009-12-07,open
uci_ledger_490638,UCI-490638,147.1,customer_13190,2009-12-07,open
uci_ledger_490640,UCI-490640,321.0,customer_14408,2009-12-07,open
uci_ledger_490642,UCI-490642,446.4,customer_15358,2009-12-07,open
uci_ledger_490641,UCI-490641,51.0,customer_17707,2009-12-07,open
uci_ledger_490653,UCI-490653,990.48,customer_17044,2009-12-07,open
uci_ledger_490659,UCI-490659,380.84,customer_17850,2009-12-07,open
uci_ledger_490657,UCI-490657,208.83,customer_14471,2009-12-07,open
uci_ledger_490665,UCI-490665,76.5,customer_17436,2009-12-07,open
uci_ledger_490667,UCI-490667,238.85,customer_13234,2009-12-07,open
uci_ledger_490668,UCI-490668,312.33,customer_16525,2009-12-07,open
uci_ledger_490670,UCI-490670,143.7,customer_14574,2009-12-07,open
uci_ledger_490669,UCI-490669,214.17,customer_15716,2009-12-07,open
uci_ledger_490671,UCI-490671,488.16,customer_16684,2009-12-07,open
uci_ledger_490672,UCI-490672,660.96,customer_16684,2009-12-07,open
uci_ledger_490673,UCI-490673,156.5,customer_14540,2009-12-07,open
uci_ledger_490674,UCI-490674,242.1,customer_14307,2009-12-07,open
uci_ledger_490675,UCI-490675,696.54,customer_14695,2009-12-07,open
uci_ledger_490676,UCI-490676,451.44,customer_17850,2009-12-07,open
uci_ledger_490677,UCI-490677,151.72,customer_18219,2009-12-07,open
uci_ledger_490678,UCI-490678,380.65,customer_12747,2009-12-07,open
uci_ledger_490679,UCI-490679,379.16,customer_18162,2009-12-07,open
uci_ledger_490680,UCI-490680,293.35,customer_17441,2009-12-07,open
uci_ledger_490681,UCI-490681,164.75,customer_17988,2009-12-07,open
uci_ledger_490682,UCI-490682,285.9,customer_12600,2009-12-07,open
uci_ledger_490683,UCI-490683,413.0,customer_17865,2009-12-07,open
uci_ledger_490684,UCI-490684,74.56,customer_12523,2009-12-07,open
uci_ledger_490685,UCI-490685,1066.82,customer_13206,2009-12-07,open
uci_ledger_490687,UCI-490687,924.95,customer_14911,2009-12-07,open
uci_ledger_490686,UCI-490686,153.28,customer_14512,2009-12-07,open
uci_ledger_490689,UCI-490689,307.91,customer_17865,2009-12-07,open
uci_ledger_490690,UCI-490690,207.9,customer_16353,2009-12-07,open
uci_ledger_490691,UCI-490691,306.0,customer_16353,2009-12-07,open
uci_ledger_490692,UCI-490692,195.78,customer_16018,2009-12-07,open
uci_ledger_490693,UCI-490693,190.47,customer_14670,2009-12-07,open
uci_ledger_490694,UCI-490694,1244.32,customer_13089,2009-12-07,open
uci_ledger_490695,UCI-490695,108.4,customer_14590,2009-12-07,open
uci_ledger_490697,UCI-490697,378.84,customer_17850,2009-12-07,open
uci_ledger_490703,UCI-490703,154.2,customer_13070,2009-12-07,open
uci_ledger_490704,UCI-490704,355.38,customer_17457,2009-12-07,open
uci_ledger_490705,UCI-490705,204.0,customer_12913,2009-12-07,open
uci_ledger_490706,UCI-490706,1088.63,customer_17865,2009-12-07,open
uci_ledger_490707,UCI-490707,45.9,customer_17865,2009-12-07,open
uci_ledger_490708,UCI-490708,241.05,customer_15421,2009-12-07,open
uci_ledger_490709,UCI-490709,198.98,customer_17884,2009-12-07,open
uci_ledger_490710,UCI-490710,332.7,customer_17990,2009-12-07,open
uci_ledger_490711,UCI-490711,448.96,customer_17841,2009-12-07,open
uci_ledger_490712,UCI-490712,331.4,customer_13148,2009-12-07,open
uci_ledger_490714,UCI-490714,4.95,customer_17841,2009-12-07,open
uci_ledger_490717,UCI-490717,449.95,customer_17364,2009-12-07,open
uci_ledger_490719,UCI-490719,668.1,customer_13042,2009-12-07,open
uci_ledger_490718,UCI-490718,485.31,customer_12443,2009-12-07,open
uci_ledger_490720,UCI-490720,357.87,customer_15694,2009-12-07,open
uci_ledger_490722,UCI-490722,386.39,customer_16717,2009-12-07,open
uci_ledger_490724,UCI-490724,716.04,customer_13767,2009-12-07,open
uci_ledger_490725,UCI-490725,343.44,customer_13694,2009-12-07,open
uci_ledger_490726,UCI-490726,561.6,customer_13694,2009-12-07,open
uci_ledger_490727,UCI-490727,285.35,customer_17231,2009-12-07,open
uci_ledger_490728,UCI-490728,221.52,customer_16702,2009-12-07,open
uci_ledger_490734,UCI-490734,306.55,customer_13267,2009-12-07,open
uci_ledger_490733,UCI-490733,412.6,customer_12540,2009-12-07,open
uci_ledger_490737,UCI-490737,389.62,customer_17270,2009-12-07,open
uci_ledger_490738,UCI-490738,25.5,customer_16436,2009-12-07,open
uci_ledger_490747,UCI-490747,8.92,customer_13393,2009-12-07,open
uci_ledger_490749,UCI-490749,580.64,customer_14113,2009-12-08,open
uci_ledger_490750,UCI-490750,312.96,customer_15369,2009-12-08,open
uci_ledger_490751,UCI-490751,1429.83,customer_12358,2009-12-08,open
uci_ledger_490752,UCI-490752,356.4,customer_18259,2009-12-08,open
uci_ledger_490753,UCI-490753,322.65,customer_17047,2009-12-08,open
uci_ledger_490754,UCI-490754,302.78,customer_14136,2009-12-08,open
uci_ledger_490755,UCI-490755,338.34,customer_16735,2009-12-08,open
uci_ledger_490757,UCI-490757,425.59,customer_14215,2009-12-08,open
uci_ledger_490759,UCI-490759,182.88,customer_15971,2009-12-08,open
uci_ledger_490760,UCI-490760,10.0,customer_14295,2009-12-08,open
uci_ledger_490761,UCI-490761,255.04,customer_13382,2009-12-08,open
uci_ledger_490762,UCI-490762,323.39,customer_13025,2009-12-08,open
uci_ledger_490763,UCI-490763,1020.0,customer_16013,2009-12-08,open
uci_ledger_490764,UCI-490764,306.45,customer_14558,2009-12-08,open
uci_ledger_490767,UCI-490767,44.32,customer_18002,2009-12-08,open
uci_ledger_490770,UCI-490770,135.94,customer_17854,2009-12-08,open
uci_ledger_490769,UCI-490769,221.0,customer_16013,2009-12-08,open
uci_ledger_490782,UCI-490782,707.93,customer_15079,2009-12-08,open
uci_ledger_490785,UCI-490785,2590.8,customer_16029,2009-12-08,open
uci_ledger_490786,UCI-490786,30.6,customer_15079,2009-12-08,open
uci_ledger_490789,UCI-490789,192.55,customer_18271,2009-12-08,open
uci_ledger_490796,UCI-490796,870.63,customer_14290,2009-12-08,open
uci_ledger_490797,UCI-490797,155.7,customer_17268,2009-12-08,open
uci_ledger_490800,UCI-490800,7.8,customer_14735,2009-12-08,open
uci_ledger_490802,UCI-490802,19.5,customer_17067,2009-12-08,open
uci_ledger_490801,UCI-490801,660.0,customer_16029,2009-12-08,open
uci_ledger_490803,UCI-490803,207.32,customer_17067,2009-12-08,open
uci_ledger_490804,UCI-490804,487.09,customer_16560,2009-12-08,open
uci_ledger_490805,UCI-490805,215.0,customer_14861,2009-12-08,open
uci_ledger_490806,UCI-490806,39.4,customer_13485,2009-12-08,open
uci_ledger_490808,UCI-490808,134.04,customer_17371,2009-12-08,open
uci_ledger_490809,UCI-490809,159.0,customer_13408,2009-12-08,open
uci_ledger_490810,UCI-490810,259.92,customer_13408,2009-12-08,open
uci_ledger_490811,UCI-490811,309.7,customer_18145,2009-12-08,open
uci_ledger_490817,UCI-490817,1806.19,customer_15311,2009-12-08,open
uci_ledger_490823,UCI-490823,304.8,customer_14841,2009-12-08,open
uci_ledger_490834,UCI-490834,564.38,customer_16400,2009-12-08,open
uci_ledger_490836,UCI-490836,2.9,customer_17988,2009-12-08,open
uci_ledger_490838,UCI-490838,20.25,customer_17371,2009-12-08,open
uci_ledger_490846,UCI-490846,129.3,customer_17155,2009-12-08,open
uci_ledger_490847,UCI-490847,249.64,customer_15093,2009-12-08,open
uci_ledger_490851,UCI-490851,311.8,customer_13643,2009-12-08,open
uci_ledger_490855,UCI-490855,363.6,customer_13777,2009-12-08,open
uci_ledger_490863,UCI-490863,88.05,customer_17852,2009-12-08,open
uci_ledger_490871,UCI-490871,211.41,customer_15456,2009-12-08,open
uci_ledger_490881,UCI-490881,10.0,customer_16210,2009-12-08,open
uci_ledger_490893,UCI-490893,111.24,customer_13571,2009-12-08,open
uci_ledger_490899,UCI-490899,792.84,customer_16732,2009-12-08,open
uci_ledger_490905,UCI-490905,656.85,customer_16940,2009-12-08,open
uci_ledger_490917,UCI-490917,312.9,customer_15162,2009-12-08,open
uci_ledger_490920,UCI-490920,109.08,customer_18203,2009-12-08,open
uci_ledger_490921,UCI-490921,42.3,customer_16163,2009-12-08,open
uci_ledger_490922,UCI-490922,114.3,customer_14494,2009-12-08,open
uci_ledger_490924,UCI-490924,123.1,customer_17978,2009-12-08,open
uci_ledger_490925,UCI-490925,648.5,customer_13078,2009-12-08,open
uci_ledger_490926,UCI-490926,250.02,customer_15031,2009-12-08,open
uci_ledger_490928,UCI-490928,404.44,customer_14085,2009-12-08,open
uci_ledger_490927,UCI-490927,304.2,customer_17230,2009-12-08,open
uci_ledger_490930,UCI-490930,81.12,customer_13410,2009-12-08,open
uci_ledger_490932,UCI-490932,12.4,customer_14085,2009-12-08,open
uci_ledger_490933,UCI-490933,2452.56,customer_14063,2009-12-08,open
uci_ledger_490936,UCI-490936,366.9,customer_12785,2009-12-08,open
uci_ledger_490937,UCI-490937,2285.58,customer_13081,2009-12-08,open
uci_ledger_490938,UCI-490938,215.3,customer_14605,2009-12-08,open
uci_ledger_490940,UCI-490940,0.95,customer_14605,2009-12-08,open
uci_ledger_490941,UCI-490941,644.52,customer_14527,2009-12-08,open
uci_ledger_490944,UCI-490944,151.2,customer_14285,2009-12-08,open
uci_ledger_490945,UCI-490945,97.55,customer_16892,2009-12-08,open
uci_ledger_490948,UCI-490948,15.0,customer_16805,2009-12-08,open
