bank_txn_id,value_date,narration,debit,credit,running_balance,utr_number
uci_bank_490034,2009-12-03,UCI ONLINE RETAIL UCI-490034,0.0,69.82,116591.12,setl_490034
uci_bank_490045,2009-12-03,UCI ONLINE RETAIL UCI-490045,0.0,180.39,116771.51,setl_490045
uci_bank_490047,2009-12-03,UCI ONLINE RETAIL UCI-490047,0.0,263.85,117035.36,setl_490047
uci_bank_490046,2009-12-03,UCI ONLINE RETAIL UCI-490046,0.0,228.3,117263.66,setl_490046
uci_bank_490048,2009-12-03,UCI ONLINE RETAIL UCI-490048,0.0,1146.71,118410.37,setl_490048
uci_bank_490049,2009-12-03,UCI ONLINE RETAIL UCI-490049,0.0,102.0,118512.37,setl_490049
uci_bank_490050,2009-12-03,UCI ONLINE RETAIL UCI-490050,0.0,13.5,118525.87,setl_490050
uci_bank_490052,2009-12-03,UCI ONLINE RETAIL UCI-490052,0.0,831.0,119356.87,setl_490052
uci_bank_490053,2009-12-03,UCI ONLINE RETAIL UCI-490053,0.0,119.54,119476.41,setl_490053
uci_bank_490054,2009-12-03,UCI ONLINE RETAIL UCI-490054,0.0,277.5,119753.91,setl_490054
uci_bank_490056,2009-12-03,UCI ONLINE RETAIL UCI-490056,0.0,61.12,119815.03,setl_490056
uci_bank_490057,2009-12-03,UCI ONLINE RETAIL UCI-490057,0.0,360.52,120175.55,setl_490057
uci_bank_490058,2009-12-03,UCI ONLINE RETAIL UCI-490058,0.0,47.85,120223.4,setl_490058
uci_bank_490059,2009-12-03,UCI ONLINE RETAIL UCI-490059,0.0,14475.0,134698.4,setl_490059
uci_bank_490060,2009-12-03,UCI ONLINE RETAIL UCI-490060,0.0,314.22,135012.62,setl_490060
uci_bank_490061,2009-12-03,UCI ONLINE RETAIL UCI-490061,0.0,4000.0,139012.62,setl_490061
uci_bank_490062,2009-12-03,UCI ONLINE RETAIL UCI-490062,0.0,165.3,139177.92,setl_490062
uci_bank_490063,2009-12-03,UCI ONLINE RETAIL UCI-490063,0.0,210.39,139388.31,setl_490063
uci_bank_490064,2009-12-03,UCI ONLINE RETAIL UCI-490064,0.0,355.59,139743.9,setl_490064
uci_bank_490065,2009-12-03,UCI ONLINE RETAIL UCI-490065,0.0,1260.0,141003.9,setl_490065
uci_bank_490066,2009-12-03,UCI ONLINE RETAIL UCI-490066,0.0,372.2,141376.1,setl_490066
uci_bank_490067,2009-12-03,UCI ONLINE RETAIL UCI-490067,0.0,952.61,142328.71,setl_490067
uci_bank_490068,2009-12-03,UCI ONLINE RETAIL UCI-490068,0.0,284.3,142613.01,setl_490068
uci_bank_490069,2009-12-03,UCI ONLINE RETAIL UCI-490069,0.0,161.4,142774.41,setl_490069
uci_bank_490070,2009-12-03,UCI ONLINE RETAIL UCI-490070,0.0,236.25,143010.66,setl_490070
uci_bank_490071,2009-12-03,UCI ONLINE RETAIL UCI-490071,0.0,294.85,143305.51,setl_490071
uci_bank_490072,2009-12-03,UCI ONLINE RETAIL UCI-490072,0.0,194.65,143500.16,setl_490072
uci_bank_490073,2009-12-03,UCI ONLINE RETAIL UCI-490073,0.0,258.1,143758.26,setl_490073
uci_bank_490075,2009-12-03,UCI ONLINE RETAIL UCI-490075,0.0,381.0,144139.26,setl_490075
uci_bank_490077,2009-12-03,UCI ONLINE RETAIL UCI-490077,0.0,115.51,144254.77,setl_490077
uci_bank_490078,2009-12-03,UCI ONLINE RETAIL UCI-490078,0.0,584.35,144839.12,setl_490078
uci_bank_490079,2009-12-03,UCI ONLINE RETAIL UCI-490079,0.0,160.35,144999.47,setl_490079
uci_bank_490080,2009-12-03,UCI ONLINE RETAIL UCI-490080,0.0,311.7,145311.17,setl_490080
uci_bank_490081,2009-12-03,UCI ONLINE RETAIL UCI-490081,0.0,723.09,146034.26,setl_490081
uci_bank_490082,2009-12-03,UCI ONLINE RETAIL UCI-490082,0.0,337.9,146372.16,setl_490082
uci_bank_490083,2009-12-03,UCI ONLINE RETAIL UCI-490083,0.0,2506.14,148878.3,setl_490083
uci_bank_490085,2009-12-03,UCI ONLINE RETAIL UCI-490085,0.0,170.06,149048.36,setl_490085
uci_bank_490086,2009-12-03,UCI ONLINE RETAIL UCI-490086,0.0,799.2,149847.56,setl_490086
uci_bank_490087,2009-12-03,UCI ONLINE RETAIL UCI-490087,0.0,898.18,150745.74,setl_490087
uci_bank_490088,2009-12-03,UCI ONLINE RETAIL UCI-490088,0.0,17.0,150762.74,setl_490088
uci_bank_490089,2009-12-03,UCI ONLINE RETAIL UCI-490089,0.0,466.2,151228.94,setl_490089
uci_bank_490090,2009-12-03,UCI ONLINE RETAIL UCI-490090,0.0,45.55,151274.49,setl_490090
uci_bank_490092,2009-12-03,UCI ONLINE RETAIL UCI-490092,0.0,510.87,151785.36,setl_490092
uci_bank_490091,2009-12-03,UCI ONLINE RETAIL UCI-490091,0.0,636.0,152421.36,setl_490091
uci_bank_490093,2009-12-03,UCI ONLINE RETAIL UCI-490093,0.0,1794.7,154216.06,setl_490093
uci_bank_490094,2009-12-03,UCI ONLINE RETAIL UCI-490094,0.0,851.76,155067.82,setl_490094
uci_bank_490095,2009-12-03,UCI ONLINE RETAIL UCI-490095,0.0,186.36,155254.18,setl_490095
uci_bank_490097,2009-12-03,UCI ONLINE RETAIL UCI-490097,0.0,279.42,155533.6,setl_490097
uci_bank_490099,2009-12-03,UCI ONLINE RETAIL UCI-490099,0.0,1225.98,156759.58,setl_490099
uci_bank_490100,2009-12-03,UCI ONLINE RETAIL UCI-490100,0.0,869.93,157629.51,setl_490100
uci_bank_490101,2009-12-03,UCI ONLINE RETAIL UCI-490101,0.0,338.5,157968.01,setl_490101
uci_bank_490106,2009-12-03,UCI ONLINE RETAIL UCI-490106,0.0,314.37,158282.38,setl_490106
uci_bank_490107,2009-12-03,UCI ONLINE RETAIL UCI-490107,0.0,110.7,158393.08,setl_490107
uci_bank_490108,2009-12-03,UCI ONLINE RETAIL UCI-490108,0.0,239.68,158632.76,setl_490108
uci_bank_490109,2009-12-03,UCI ONLINE RETAIL UCI-490109,0.0,415.0,159047.76,setl_490109
uci_bank_490110,2009-12-03,UCI ONLINE RETAIL UCI-490110,0.0,30.15,159077.91,setl_490110
uci_bank_490111,2009-12-03,UCI ONLINE RETAIL UCI-490111,0.0,321.21,159399.12,setl_490111
uci_bank_490112,2009-12-03,UCI ONLINE RETAIL UCI-490112,0.0,313.19,159712.31,setl_490112
uci_bank_490113,2009-12-03,UCI ONLINE RETAIL UCI-490113,0.0,39.2,159751.51,setl_490113
uci_bank_490114,2009-12-03,UCI ONLINE RETAIL UCI-490114,0.0,257.62,160009.13,setl_490114
uci_bank_490115,2009-12-03,UCI ONLINE RETAIL UCI-490115,0.0,342.6,160351.73,setl_490115
uci_bank_490116,2009-12-03,UCI ONLINE RETAIL UCI-490116,0.0,122.4,160474.13,setl_490116
uci_bank_490118,2009-12-03,UCI ONLINE RETAIL UCI-490118,0.0,317.04,160791.17,setl_490118
uci_bank_490119,2009-12-03,UCI ONLINE RETAIL UCI-490119,0.0,108.75,160899.92,setl_490119
uci_bank_490121,2009-12-03,UCI ONLINE RETAIL UCI-490121,0.0,112.03,161011.95,setl_490121
uci_bank_490124,2009-12-03,UCI ONLINE RETAIL UCI-490124,0.0,319.87,161331.82,setl_490124
uci_bank_490125,2009-12-03,UCI ONLINE RETAIL UCI-490125,0.0,297.05,161628.87,setl_490125
uci_bank_490127,2009-12-03,UCI ONLINE RETAIL UCI-490127,0.0,569.18,162198.05,setl_490127
uci_bank_490128,2009-12-03,UCI ONLINE RETAIL UCI-490128,0.0,241.8,162439.85,setl_490128
uci_bank_490132,2009-12-03,UCI ONLINE RETAIL UCI-490132,0.0,197.3,162637.15,setl_490132
uci_bank_490134,2009-12-03,UCI ONLINE RETAIL UCI-490134,0.0,151.65,162788.8,setl_490134
uci_bank_490135,2009-12-03,UCI ONLINE RETAIL UCI-490135,0.0,387.87,163176.67,setl_490135
uci_bank_490136,2009-12-03,UCI ONLINE RETAIL UCI-490136,0.0,174.85,163351.52,setl_490136
uci_bank_490137,2009-12-03,UCI ONLINE RETAIL UCI-490137,0.0,160.69,163512.21,setl_490137
uci_bank_490138,2009-12-03,UCI ONLINE RETAIL UCI-490138,0.0,339.78,163851.99,setl_490138
uci_bank_490139,2009-12-03,UCI ONLINE RETAIL UCI-490139,0.0,210.55,164062.54,setl_490139
uci_bank_490140,2009-12-03,UCI ONLINE RETAIL UCI-490140,0.0,407.22,164469.76,setl_490140
uci_bank_490141,2009-12-04,UCI ONLINE RETAIL UCI-490141,0.0,308.75,164778.51,setl_490141
uci_bank_490142,2009-12-04,UCI ONLINE RETAIL UCI-490142,0.0,1261.0,166039.51,setl_490142
uci_bank_490143,2009-12-04,UCI ONLINE RETAIL UCI-490143,0.0,1610.52,167650.03,setl_490143
uci_bank_490144,2009-12-04,UCI ONLINE RETAIL UCI-490144,0.0,337.1,167987.13,setl_490144
uci_bank_490145,2009-12-04,UCI ONLINE RETAIL UCI-490145,0.0,989.18,168976.31,setl_490145
uci_bank_490147,2009-12-04,UCI ONLINE RETAIL UCI-490147,0.0,510.64,169486.95,setl_490147
uci_bank_490151,2009-12-04,UCI ONLINE RETAIL UCI-490151,0.0,160.39,169647.34,setl_490151
uci_bank_490152,2009-12-04,UCI ONLINE RETAIL UCI-490152,0.0,682.65,170329.99,setl_490152
uci_bank_490154,2009-12-04,UCI ONLINE RETAIL UCI-490154,0.0,290.48,170620.47,setl_490154
uci_bank_490156,2009-12-04,UCI ONLINE RETAIL UCI-490156,0.0,455.36,171075.83,setl_490156
uci_bank_490157,2009-12-04,UCI ONLINE RETAIL UCI-490157,0.0,138.0,171213.83,setl_490157
uci_bank_490158,2009-12-04,UCI ONLINE RETAIL UCI-490158,0.0,508.26,171722.09,setl_490158
uci_bank_490159,2009-12-04,UCI ONLINE RETAIL UCI-490159,0.0,19.5,171741.59,setl_490159
uci_bank_490160,2009-12-04,UCI ONLINE RETAIL UCI-490160,0.0,244.8,171986.39,setl_490160
uci_bank_490161,2009-12-04,UCI ONLINE RETAIL UCI-490161,0.0,825.94,172812.33,setl_490161
uci_bank_490162,2009-12-04,UCI ONLINE RETAIL UCI-490162,0.0,280.2,173092.53,setl_490162
uci_bank_490163,2009-12-04,UCI ONLINE RETAIL UCI-490163,0.0,141.63,173234.16,setl_490163
uci_bank_490164,2009-12-04,UCI ONLINE RETAIL UCI-490164,0.0,1058.4,174292.56,setl_490164
uci_bank_490166,2009-12-04,UCI ONLINE RETAIL UCI-490166,0.0,371.85,174664.41,setl_490166
uci_bank_490167,2009-12-04,UCI ONLINE RETAIL UCI-490167,0.0,312.21,174976.62,setl_490167
uci_bank_490171,2009-12-04,UCI ONLINE RETAIL UCI-490171,0.0,29.28,175005.9,setl_490171
uci_bank_490202,2009-12-04,UCI ONLINE RETAIL UCI-490202,0.0,410.0,175415.9,setl_490202
uci_bank_490209,2009-12-04,UCI ONLINE RETAIL UCI-490209,0.0,908.04,176323.94,setl_490209
uci_bank_490212,2009-12-04,UCI ONLINE RETAIL UCI-490212,0.0,108.95,176432.89,setl_490212
uci_bank_490214,2009-12-04,UCI ONLINE RETAIL UCI-490214,0.0,319.15,176752.04,setl_490214
uci_bank_490218,2009-12-04,UCI ONLINE RETAIL UCI-490218,0.0,67.68,176819.72,setl_490218
uci_bank_490219,2009-12-04,UCI ONLINE RETAIL UCI-490219,0.0,155.65,176975.37,setl_490219
uci_bank_490229,2009-12-04,UCI ONLINE RETAIL UCI-490229,0.0,1185.16,178160.53,setl_490229
uci_bank_490247,2009-12-04,UCI ONLINE RETAIL UCI-490247,0.0,351.3,178511.83,setl_490247
uci_bank_490258,2009-12-04,UCI ONLINE RETAIL UCI-490258,0.0,20.4,178532.23,setl_490258
uci_bank_490266,2009-12-04,UCI ONLINE RETAIL UCI-490266,0.0,231.2,178763.43,setl_490266
uci_bank_490272,2009-12-04,UCI ONLINE RETAIL UCI-490272,0.0,521.38,179284.81,setl_490272
uci_bank_490277,2009-12-04,UCI ONLINE RETAIL UCI-490277,0.0,1077.6,180362.41,setl_490277
uci_bank_490279,2009-12-04,UCI ONLINE RETAIL UCI-490279,0.0,317.83,180680.24,setl_490279
uci_bank_490281,2009-12-04,UCI ONLINE RETAIL UCI-490281,0.0,311.2,180991.44,setl_490281
uci_bank_490282,2009-12-04,UCI ONLINE RETAIL UCI-490282,0.0,107.95,181099.39,setl_490282
uci_bank_490284,2009-12-04,UCI ONLINE RETAIL UCI-490284,0.0,439.46,181538.85,setl_490284
uci_bank_490286,2009-12-04,UCI ONLINE RETAIL UCI-490286,0.0,762.1,182300.95,setl_490286
uci_bank_490285,2009-12-04,UCI ONLINE RETAIL UCI-490285,0.0,373.74,182674.69,setl_490285
uci_bank_490288,2009-12-04,UCI ONLINE RETAIL UCI-490288,0.0,332.16,183006.85,setl_490288
uci_bank_490287,2009-12-04,UCI ONLINE RETAIL UCI-490287,0.0,367.1,183373.95,setl_490287
uci_bank_490289,2009-12-04,UCI ONLINE RETAIL UCI-490289,0.0,273.75,183647.7,setl_490289
uci_bank_490290,2009-12-04,UCI ONLINE RETAIL UCI-490290,0.0,164.03,183811.73,setl_490290
uci_bank_490291,2009-12-04,UCI ONLINE RETAIL UCI-490291,0.0,424.03,184235.76,setl_490291
uci_bank_490292,2009-12-04,UCI ONLINE RETAIL UCI-490292,0.0,460.55,184696.31,setl_490292
uci_bank_490293,2009-12-04,UCI ONLINE RETAIL UCI-490293,0.0,137.4,184833.71,setl_490293
uci_bank_490294,2009-12-04,UCI ONLINE RETAIL UCI-490294,0.0,378.96,185212.67,setl_490294
uci_bank_490295,2009-12-04,UCI ONLINE RETAIL UCI-490295,0.0,435.88,185648.55,setl_490295
uci_bank_490297,2009-12-04,UCI ONLINE RETAIL UCI-490297,0.0,694.2,186342.75,setl_490297
uci_bank_490298,2009-12-04,UCI ONLINE RETAIL UCI-490298,0.0,1523.2,187865.95,setl_490298
uci_bank_490299,2009-12-04,UCI ONLINE RETAIL UCI-490299,0.0,621.22,188487.17,setl_490299
uci_bank_490300,2009-12-04,UCI ONLINE RETAIL UCI-490300,0.0,260.64,188747.81,setl_490300
uci_bank_490301,2009-12-04,UCI ONLINE RETAIL UCI-490301,0.0,345.27,189093.08,setl_490301
uci_bank_490302,2009-12-04,UCI ONLINE RETAIL UCI-490302,0.0,303.62,189396.7,setl_490302
uci_bank_490303,2009-12-04,UCI ONLINE RETAIL UCI-490303,0.0,106.25,189502.95,setl_490303
uci_bank_490304,2009-12-04,UCI ONLINE RETAIL UCI-490304,0.0,843.01,190345.96,setl_490304
uci_bank_490305,2009-12-04,UCI ONLINE RETAIL UCI-490305,0.0,726.57,191072.53,setl_490305
uci_bank_490308,2009-12-04,UCI ONLINE RETAIL UCI-490308,0.0,194.53,191267.06,setl_490308
uci_bank_490310,2009-12-04,UCI ONLINE RETAIL UCI-490310,0.0,231.9,191498.96,setl_490310
uci_bank_490311,2009-12-04,UCI ONLINE RETAIL UCI-490311,0.0,307.65,191806.61,setl_490311
uci_bank_490312,2009-12-04,UCI ONLINE RETAIL UCI-490312,0.0,326.13,192132.74,setl_490312
uci_bank_490313,2009-12-04,UCI ONLINE RETAIL UCI-490313,0.0,137.95,192270.69,setl_490313
uci_bank_490320,2009-12-04,UCI ONLINE RETAIL UCI-490320,0.0,867.89,193138.58,setl_490320
uci_bank_490323,2009-12-04,UCI ONLINE RETAIL UCI-490323,0.0,236.69,193375.27,setl_490323
uci_bank_490324,2009-12-04,UCI ONLINE RETAIL UCI-490324,0.0,672.0,194047.27,setl_490324
uci_bank_490326,2009-12-04,UCI ONLINE RETAIL UCI-490326,0.0,149.1,194196.37,setl_490326
uci_bank_490327,2009-12-04,UCI ONLINE RETAIL UCI-490327,0.0,990.0,195186.37,setl_490327
uci_bank_490331,2009-12-04,UCI ONLINE RETAIL UCI-490331,0.0,298.99,195485.36,setl_490331
uci_bank_490340,2009-12-04,UCI ONLINE RETAIL UCI-490340,0.0,630.39,196115.75,setl_490340
uci_bank_490341,2009-12-04,UCI ONLINE RETAIL UCI-490341,0.0,334.65,196450.4,setl_490341
uci_bank_490342,2009-12-04,UCI ONLINE RETAIL UCI-490342,0.0,130.8,196581.2,setl_490342
uci_bank_490346,2009-12-04,UCI ONLINE RETAIL UCI-490346,0.0,216.6,196797.8,setl_490346
uci_bank_490347,2009-12-04,UCI ONLINE RETAIL UCI-490347,0.0,109.4,196907.2,setl_490347
uci_bank_490349,2009-12-04,UCI ONLINE RETAIL UCI-490349,0.0,32.25,196939.45,setl_490349
uci_bank_490353,2009-12-04,UCI ONLINE RETAIL UCI-490353,0.0,532.28,197471.73,setl_490353
uci_bank_490355,2009-12-04,UCI ONLINE RETAIL UCI-490355,0.0,538.11,198009.84,setl_490355
uci_bank_490356,2009-12-04,UCI ONLINE RETAIL UCI-490356,0.0,117.13,198126.97,setl_490356
uci_bank_490360,2009-12-04,UCI ONLINE RETAIL UCI-490360,0.0,126.8,198253.77,setl_490360
uci_bank_490359,2009-12-04,UCI ONLINE RETAIL UCI-490359,0.0,59.5,198313.27,setl_490359
uci_bank_490362,2009-12-04,UCI ONLINE RETAIL UCI-490362,0.0,220.9,198534.17,setl_490362
uci_bank_490363,2009-12-05,UCI ONLINE RETAIL UCI-490363,0.0,138.24,198672.41,setl_490363
uci_bank_490364,2009-12-05,UCI ONLINE RETAIL UCI-490364,0.0,103.95,198776.36,setl_490364
uci_bank_490365,2009-12-05,UCI ONLINE RETAIL UCI-490365,0.0,351.6,199127.96,setl_490365
uci_bank_490366,2009-12-05,UCI ONLINE RETAIL UCI-490366,0.0,227.25,199355.21,setl_490366
uci_bank_490367,2009-12-05,UCI ONLINE RETAIL UCI-490367,0.0,79.6,199434.81,setl_490367
uci_bank_490368,2009-12-05,UCI ONLINE RETAIL UCI-490368,0.0,159.1,199593.91,setl_490368
uci_bank_490369,2009-12-05,UCI ONLINE RETAIL UCI-490369,0.0,230.2,199824.11,setl_490369
uci_bank_490370,2009-12-05,UCI ONLINE RETAIL UCI-490370,0.0,452.95,200277.06,setl_490370
uci_bank_490371,2009-12-05,UCI ONLINE RETAIL UCI-490371,0.0,233.71,200510.77,setl_490371
uci_bank_490372,2009-12-05,UCI ONLINE RETAIL UCI-490372,0.0,434.15,200944.92,setl_490372
uci_bank_490373,2009-12-05,UCI ONLINE RETAIL UCI-490373,0.0,502.54,201447.46,setl_490373
uci_bank_490374,2009-12-05,UCI ONLINE RETAIL UCI-490374,0.0,136.75,201584.21,setl_490374
uci_bank_490375,2009-12-05,UCI ONLINE RETAIL UCI-490375,0.0,350.55,201934.76,setl_490375
uci_bank_490376,2009-12-05,UCI ONLINE RETAIL UCI-490376,0.0,796.55,202731.31,setl_490376
uci_bank_490377,2009-12-05,UCI ONLINE RETAIL UCI-490377,0.0,15.0,202746.31,setl_490377
uci_bank_490378,2009-12-05,UCI ONLINE RETAIL UCI-490378,0.0,224.1,202970.41,setl_490378
uci_bank_490380,2009-12-05,UCI ONLINE RETAIL UCI-490380,0.0,478.74,203449.15,setl_490380
uci_bank_490381,2009-12-05,UCI ONLINE RETAIL UCI-490381,0.0,97.11,203546.26,setl_490381
uci_bank_490382,2009-12-05,UCI ONLINE RETAIL UCI-490382,0.0,760.69,204306.95,setl_490382
uci_bank_490383,2009-12-05,UCI ONLINE RETAIL UCI-490383,0.0,148.3,204455.25,setl_490383
uci_bank_490385,2009-12-05,UCI ONLINE RETAIL UCI-490385,0.0,130.32,204585.57,setl_490385
uci_bank_490386,2009-12-05,UCI ONLINE RETAIL UCI-490386,0.0,549.77,205135.34,setl_490386
uci_bank_490387,2009-12-05,UCI ONLINE RETAIL UCI-490387,0.0,450.84,205586.18,setl_490387
uci_bank_490388,2009-12-05,UCI ONLINE RETAIL UCI-490388,0.0,146.62,205732.8,setl_490388
uci_bank_490389,2009-12-05,UCI ONLINE RETAIL UCI-490389,0.0,689.5,206422.3,setl_490389
uci_bank_490390,2009-12-05,UCI ONLINE RETAIL UCI-490390,0.0,256.2,206678.5,setl_490390
uci_bank_490391,2009-12-05,UCI ONLINE RETAIL UCI-490391,0.0,304.1,206982.6,setl_490391
uci_bank_490392,2009-12-05,UCI ONLINE RETAIL UCI-490392,0.0,203.32,207185.92,setl_490392
uci_bank_490393,2009-12-05,UCI ONLINE RETAIL UCI-490393,0.0,281.02,207466.94,setl_490393
uci_bank_490394,2009-12-05,UCI ONLINE RETAIL UCI-490394,0.0,870.28,208337.22,setl_490394
uci_bank_490395,2009-12-06,UCI ONLINE RETAIL UCI-490395,0.0,283.15,208620.37,setl_490395
uci_bank_490396,2009-12-06,UCI ONLINE RETAIL UCI-490396,0.0,269.15,208889.52,setl_490396
uci_bank_490397,2009-12-06,UCI ONLINE RETAIL UCI-490397,0.0,309.1,209198.62,setl_490397
uci_bank_490398,2009-12-06,UCI ONLINE RETAIL UCI-490398,0.0,567.71,209766.33,setl_490398
uci_bank_490399,2009-12-06,UCI ONLINE RETAIL UCI-490399,0.0,441.63,210207.96,setl_490399
uci_bank_490400,2009-12-06,UCI ONLINE RETAIL UCI-490400,0.0,689.9,210897.86,setl_490400
uci_bank_490401,2009-12-06,UCI ONLINE RETAIL UCI-490401,0.0,139.25,211037.11,setl_490401
uci_bank_490403,2009-12-06,UCI ONLINE RETAIL UCI-490403,0.0,316.74,211353.85,setl_490403
uci_bank_490404,2009-12-06,UCI ONLINE RETAIL UCI-490404,0.0,188.69,211542.54,setl_490404
uci_bank_490405,2009-12-06,UCI ONLINE RETAIL UCI-490405,0.0,260.65,211803.19,setl_490405
uci_bank_490408,2009-12-06,UCI ONLINE RETAIL UCI-490408,0.0,413.44,212216.63,setl_490408
uci_bank_490430,2009-12-06,UCI ONLINE RETAIL UCI-490430,0.0,253.55,212470.18,setl_490430
uci_bank_490458,2009-12-06,UCI ONLINE RETAIL UCI-490458,0.0,817.44,213287.62,setl_490458
uci_bank_490459,2009-12-06,UCI ONLINE RETAIL UCI-490459,0.0,950.69,214238.31,setl_490459
uci_bank_490461,2009-12-06,UCI ONLINE RETAIL UCI-490461,0.0,720.79,214959.1,setl_490461
uci_bank_490463,2009-12-06,UCI ONLINE RETAIL UCI-490463,0.0,305.5,215264.6,setl_490463
uci_bank_490464,2009-12-06,UCI ONLINE RETAIL UCI-490464,0.0,118.26,215382.86,setl_490464
uci_bank_490465,2009-12-06,UCI ONLINE RETAIL UCI-490465,0.0,933.35,216316.21,setl_490465
uci_bank_490466,2009-12-06,UCI ONLINE RETAIL UCI-490466,0.0,183.6,216499.81,setl_490466
uci_bank_490467,2009-12-06,UCI ONLINE RETAIL UCI-490467,0.0,280.94,216780.75,setl_490467
uci_bank_490468,2009-12-06,UCI ONLINE RETAIL UCI-490468,0.0,204.24,216984.99,setl_490468
uci_bank_490470,2009-12-06,UCI ONLINE RETAIL UCI-490470,0.0,242.96,217227.95,setl_490470
uci_bank_490472,2009-12-06,UCI ONLINE RETAIL UCI-490472,0.0,619.24,217847.19,setl_490472
uci_bank_490471,2009-12-06,UCI ONLINE RETAIL UCI-490471,0.0,212.13,218059.32,setl_490471
uci_bank_490473,2009-12-06,UCI ONLINE RETAIL UCI-490473,0.0,204.65,218263.97,setl_490473
uci_bank_490474,2009-12-06,UCI ONLINE RETAIL UCI-490474,0.0,748.42,219012.39,setl_490474
uci_bank_490476,2009-12-06,UCI ONLINE RETAIL UCI-490476,0.0,211.62,219224.01,setl_490476
uci_bank_490477,2009-12-06,UCI ONLINE RETAIL UCI-490477,0.0,533.14,219757.15,setl_490477
uci_bank_490478,2009-12-06,UCI ONLINE RETAIL UCI-490478,0.0,302.5,220059.65,setl_490478
uci_bank_490479,2009-12-06,UCI ONLINE RETAIL UCI-490479,0.0,1450.2,221509.85,setl_490479
uci_bank_490481,2009-12-06,UCI ONLINE RETAIL UCI-490481,0.0,21.25,221531.1,setl_490481
uci_bank_490482,2009-12-06,UCI ONLINE RETAIL UCI-490482,0.0,289.3,221820.4,setl_490482
uci_bank_490483,2009-12-06,UCI ONLINE RETAIL UCI-490483,0.0,132.4,221952.8,setl_490483
uci_bank_490484,2009-12-06,UCI ONLINE RETAIL UCI-490484,0.0,186.6,222139.4,setl_490484
uci_bank_490485,2009-12-06,UCI ONLINE RETAIL UCI-490485,0.0,125.94,222265.34,setl_490485
uci_bank_490486,2009-12-06,UCI ONLINE RETAIL UCI-490486,0.0,90.0,222355.34,setl_490486
uci_bank_490487,2009-12-06,UCI ONLINE RETAIL UCI-490487,0.0,81.3,222436.64,setl_490487
uci_bank_490488,2009-12-06,UCI ONLINE RETAIL UCI-490488,0.0,647.82,223084.46,setl_490488
uci_bank_490489,2009-12-06,UCI ONLINE RETAIL UCI-490489,0.0,266.19,223350.65,setl_490489
uci_bank_490490,2009-12-06,UCI ONLINE RETAIL UCI-490490,0.0,547.73,223898.38,setl_490490
uci_bank_490491,2009-12-06,UCI ONLINE RETAIL UCI-490491,0.0,175.2,224073.58,setl_490491
uci_bank_490493,2009-12-06,UCI ONLINE RETAIL UCI-490493,0.0,12.75,224086.33,setl_490493
uci_bank_490494,2009-12-06,UCI ONLINE RETAIL UCI-490494,0.0,192.27,224278.6,setl_490494
uci_bank_490496,2009-12-06,UCI ONLINE RETAIL UCI-490496,0.0,671.56,224950.16,setl_490496
uci_bank_490499,2009-12-06,UCI ONLINE RETAIL UCI-490499,0.0,406.7,225356.86,setl_490499
uci_bank_490500,2009-12-06,UCI ONLINE RETAIL UCI-490500,0.0,355.13,225711.99,setl_490500
uci_bank_490501,2009-12-06,UCI ONLINE RETAIL UCI-490501,0.0,285.64,225997.63,setl_490501
uci_bank_490502,2009-12-06,UCI ONLINE RETAIL UCI-490502,0.0,101.4,226099.03,setl_490502
uci_bank_490503,2009-12-06,UCI ONLINE RETAIL UCI-490503,0.0,582.12,226681.15,setl_490503
uci_bank_490504,2009-12-06,UCI ONLINE RETAIL UCI-490504,0.0,391.92,227073.07,setl_490504
uci_bank_490505,2009-12-06,UCI ONLINE RETAIL UCI-490505,0.0,98.16,227171.23,setl_490505
uci_bank_490506,2009-12-06,UCI ONLINE RETAIL UCI-490506,0.0,25.46,227196.69,setl_490506
uci_bank_490508,2009-12-06,UCI ONLINE RETAIL UCI-490508,0.0,450.84,227647.53,setl_490508
uci_bank_490511,2009-12-06,UCI ONLINE RETAIL UCI-490511,0.0,626.6,228274.13,setl_490511
uci_bank_490512,2009-12-06,UCI ONLINE RETAIL UCI-490512,0.0,235.13,228509.26,setl_490512
uci_bank_490514,2009-12-06,UCI ONLINE RETAIL UCI-490514,0.0,137.75,228647.01,setl_490514
uci_bank_490515,2009-12-06,UCI ONLINE RETAIL UCI-490515,0.0,147.4,228794.41,setl_490515
uci_bank_490516,2009-12-06,UCI ONLINE RETAIL UCI-490516,0.0,504.54,229298.95,setl_490516
uci_bank_490518,2009-12-06,UCI ONLINE RETAIL UCI-490518,0.0,474.32,229773.27,setl_490518
uci_bank_490519,2009-12-06,UCI ONLINE RETAIL UCI-490519,0.0,213.65,229986.92,setl_490519
uci_bank_490521,2009-12-06,UCI ONLINE RETAIL UCI-490521,0.0,235.84,230222.76,setl_490521
uci_bank_490522,2009-12-06,UCI ONLINE RETAIL UCI-490522,0.0,150.4,230373.16,setl_490522
uci_bank_490524,2009-12-06,UCI ONLINE RETAIL UCI-490524,0.0,436.18,230809.34,setl_490524
uci_bank_490525,2009-12-06,UCI ONLINE RETAIL UCI-490525,0.0,255.0,231064.34,setl_490525
uci_bank_490526,2009-12-06,UCI ONLINE RETAIL UCI-490526,0.0,533.97,231598.31,setl_490526
uci_bank_490527,2009-12-06,UCI ONLINE RETAIL UCI-490527,0.0,182.01,231780.32,setl_490527
